movie_id,Title,Year,Rating,Runtime,Critic.Score,Box.Office,availability
1740,The Uninvited,2009,PG-13,87,32,28.6,True
1741,New in Town,2009,PG,97,29,16.7,True
1742,Push,2009,PG-13,111,23,31.7,True
1743,Coraline,2009,PG,100,90,75.2,True
1744,He's Just Not That Into You,2009,PG-13,129,40,93.9,True
1745,The Pink Panther 2,2009,PG,92,12,35.9,True
1746,Friday the 13th,2009,R,97,25,65.0,True
1747,The International,2009,R,118,59,25.5,True
1748,Confessions of a Shopaholic,2009,PG,104,25,44.2,True
1749,Under the Sea 3D,2009,G,40,94,34.6,True
1750,Fanboys,2009,PG-13,90,32,0.5,True
1751,Fired Up!,2009,PG-13,90,24,16.8,True
1752,Madea Goes to Jail,2009,PG-13,103,29,90.5,True
1753,Crossing Over,2009,R,113,16,0.4,True
1754,Echelon Conspiracy,2009,PG-13,105,0,0.5,True
1755,Street Fighter: The Legend of Chun-Li,2009,PG-13,96,18,8.6,True
1756,Jonas Brothers: The 3D Concert Experience,2009,G,76,24,19.0,True
1757,Watchmen,2009,R,162,65,107.5,True
1758,Race to Witch Mountain,2009,PG,98,43,67.1,True
1759,The Last House on the Left,2009,R,110,41,32.7,True
1760,Miss March,2009,R,90,5,4.5,True
1761,Brothers at War,2009,R,110,68,0.0331,True
1762,That Evening Sun,2009,PG-13,109,81,0.0838,True
1763,"I Love You, Man",2009,R,105,84,71.3,True
1764,Duplicity,2009,PG-13,125,64,40.6,True
1765,Knowing,2009,PG-13,121,33,79.9,True
1766,The Cross,2009,PG,90,18,0.6,True
1767,12 Rounds,2009,PG-13,108,29,12.2,True
1768,Monsters vs. Aliens,2009,PG,94,72,198.3,True
1769,The Haunting in Connecticut,2009,PG-13,92,17,55.3,True
1770,Fast & Furious,2009,PG-13,107,28,155.0,True
1771,Adventureland,2009,R,107,88,16.0,True
1772,Dragonball: Evolution,2009,PG,85,14,9.4,True
1773,Observe and Report,2009,R,86,51,24.0,True
1774,Hannah Montana: The Movie,2009,G,102,44,79.5,True
1775,17 Again,2009,PG-13,102,55,64.1,True
1776,State of Play,2009,PG-13,127,84,37.0,True
1777,Crank: High Voltage,2009,R,96,63,13.6,True
1778,Sin Nombre,2009,R,96,89,2.4,True
1779,Fighting,2009,PG-13,105,39,23.0,True
1780,Obsessed,2009,PG-13,108,19,68.3,True
1781,Outrage,2009,R,90,78,0.2,True
1782,The Soloist,2009,PG-13,117,56,31.7,True
1783,X-Men Origins: Wolverine,2009,PG-13,107,38,179.7,True
1784,Ghosts of Girlfriends Past,2009,PG-13,100,27,55.2,True
1785,Star Trek,2009,PG-13,127,95,257.7,True
1786,Next Day Air,2009,R,84,21,10.0,True
1787,Angels & Demons,2009,PG-13,138,37,133.4,True
1788,Terminator Salvation,2009,PG-13,115,33,125.3,True
1789,Dance Flick,2009,PG-13,83,18,25.6,True
1790,Night at the Museum: Battle of the Smithsonian,2009,PG,105,44,177.1,True
1791,Drag Me to Hell,2009,PG-13,99,92,42.1,True
1792,Up,2009,PG,96,98,293.0,True
1793,Land of the Lost,2009,PG-13,102,26,49.4,True
1794,My Life in Ruins,2009,PG-13,95,9,8.5,True
1795,The Hangover,2009,R,100,79,277.3,True
1796,Saint John of Las Vegas,2009,R,85,24,0.0722,True
1797,Imagine That,2009,PG,107,40,16.1,True
1798,The Taking of Pelham 1 2 3,2009,R,106,51,65.5,True
1799,Amreeka,2009,PG-13,96,87,0.4,True
1800,Year One,2009,PG-13,97,15,43.3,True
1801,The Proposal,2009,PG-13,108,44,163.9,True
1802,Transformers: Revenge of the Fallen,2009,PG-13,150,19,402.1,True
1803,Tetro,2009,R,127,71,0.3,True
1804,Away We Go,2009,R,98,67,9.4,True
1805,My Sister's Keeper,2009,PG-13,109,48,49.1,True
1806,Ice Age: Dawn of the Dinosaurs,2009,PG,94,45,196.6,True
1807,Public Enemies,2009,R,140,68,97.0,True
1808,Whatever Works,2009,PG-13,92,49,5.2,True
1809,Spread,2009,R,97,21,0.1,True
1810,The Girlfriend Experience,2009,R,77,66,0.6,True
1811,"I Love You, Beth Cooper",2009,PG-13,102,14,141.2,True
1812,Brüno,2009,R,81,68,60.0,True
1813,Harry Potter and the Half-Blood Prince,2009,PG,153,84,301.9,True
1814,G-Force,2009,PG,88,22,119.4,True
1815,The Ugly Truth,2009,R,96,13,88.9,True
1816,Orphan,2009,R,123,55,41.5,True
1817,Funny People,2009,R,146,68,51.8,True
1818,Aliens in the Attic,2009,PG,86,31,25.0,True
1819,The Collector,2009,R,90,30,7.7,True
1820,Shrink,2009,R,104,29,0.0932,True
1821,Julie & Julia,2009,PG-13,123,75,94.1,True
1822,(500) Days of Summer,2009,PG-13,95,86,32.1,True
1823,A Perfect Getaway,2009,R,98,61,15.5,True
1824,G.I. Joe: The Rise of Cobra,2009,PG-13,118,35,150.2,True
1825,The Cove,2009,PG-13,92,94,0.6,True
1826,District 9,2009,R,112,90,115.6,True
1827,"The Goods: Live Hard, Sell Hard",2009,R,89,27,15.0,True
1828,Bandslam,2009,PG,111,81,5.2,True
1829,The Time Traveler's Wife,2009,PG-13,107,38,63.4,True
1830,X Games 3D: The Movie,2009,PG,92,40,0.8,True
1831,Shorts,2009,PG,89,45,20.9,True
1832,Inglourious Basterds,2009,R,153,89,120.5,True
1833,Post Grad,2009,PG-13,88,8,6.3,True
1834,Halloween II,2009,R,105,19,33.3,True
1835,Paper Heart,2009,PG-13,88,58,1.1,True
1836,Play the Game,2009,PG-13,105,27,0.5,True
1837,The Final Destination,2009,R,82,29,66.4,True
1838,Motherhood,2009,PG-13,90,20,0.0501,True
1839,Taking Woodstock,2009,R,120,47,7.4,True
1840,Adam,2009,PG-13,99,64,2.1,True
1841,Carriers,2009,PG-13,84,63,0.0908,True
1842,Extract,2009,R,92,63,10.6,True
1843,All About Steve,2009,PG-13,99,7,33.8,True
1844,Gamer,2009,R,95,28,20.5,True
1845,9,2009,PG-13,79,56,31.7,True
1846,I Can Do Bad All by Myself,2009,PG-13,113,63,51.7,True
1847,Sorority Row,2009,R,101,22,11.9,True
1848,Whiteout,2009,R,101,7,10.2,True
1849,Humpday,2009,R,94,79,0.3,True
1850,Love Happens,2009,PG-13,109,16,22.9,True
1851,Jennifer's Body,2009,R,102,42,16.0,True
1852,Cloudy with a Chance of Meatballs,2009,PG,90,87,124.9,True
1853,The Informant!,2009,R,108,79,33.3,True
1854,The Limits of Control,2009,R,116,44,0.4,True
1855,I Hope They Serve Beer in Hell,2009,R,105,20,1.4,True
1856,Fame,2009,PG,107,25,22.4,True
1857,Surrogates,2009,PG-13,89,39,38.5,True
1858,The September Issue,2009,PG-13,90,83,3.7,True
1859,My One and Only,2009,PG-13,108,68,2.3,True
1860,Capitalism: A Love Story,2009,R,127,75,14.3,True
1861,The Invention of Lying,2009,PG-13,100,58,18.4,True
1862,Whip It,2009,PG-13,111,84,13.0,True
1863,Zombieland,2009,R,88,90,75.6,True
1864,Couples Retreat,2009,PG-13,113,11,109.2,True
1865,From Mexico with Love,2009,PG-13,96,0,0.5,True
1866,Law Abiding Citizen,2009,R,109,25,73.3,True
1867,The Stepfather,2009,PG-13,101,11,29.1,True
1868,Where the Wild Things Are,2009,PG,101,73,77.2,True
1869,Astro Boy,2009,PG,94,49,19.5,True
1870,Amelia,2009,PG,111,20,14.2,True
1871,Cirque du Freak: The Vampire's Assistant,2009,PG-13,109,38,13.8,True
1872,Good Hair,2009,PG-13,96,95,4.1,True
1873,Saw VI,2009,R,90,36,27.7,True
1874,This Is It,2009,PG,111,81,71.8,True
1875,A Christmas Carol,2009,PG,96,54,137.8,True
1876,A Serious Man,2009,R,106,89,9.2,True
1877,The Men Who Stare at Goats,2009,R,94,52,32.4,True
1878,The Fourth Kind,2009,PG-13,98,19,25.5,True
1879,The Box,2009,PG-13,115,45,114.9,True
1880,Today's Special,2009,R,99,81,0.3,True
1881,2012,2009,PG-13,158,39,166.1,True
1882,Planet 51,2009,PG,91,21,42.2,True
1883,The Blind Side,2009,PG-13,129,66,255.5,True
1884,Precious,2009,R,110,91,47.5,True
1885,The Twilight Saga: New Moon,2009,PG-13,130,28,296.6,True
1886,Old Dogs,2009,PG,88,5,49.5,True
1887,Fantastic Mr. Fox,2009,PG,87,92,20.9,True
1888,Ninja Assassin,2009,R,99,26,38.1,True
1889,Armored,2009,PG-13,88,40,16.0,True
1890,Everybody's Fine,2009,PG-13,99,46,8.9,True
1891,The Messenger,2009,R,113,90,1.0,True
1892,Brothers,2009,R,105,63,28.5,True
1893,The Boondock Saints II: All Saints Day,2009,R,118,23,10.2,True
1894,Invictus,2009,PG-13,134,76,37.4,True
1895,Bad Lieutenant: Port of Call New Orleans,2009,R,122,87,1.6,True
1896,The Princess and the Frog,2009,G,97,85,104.4,True
1897,Did You Hear About the Morgans?,2009,PG-13,103,12,29.6,True
1898,Avatar,2009,PG-13,162,83,760.5,True
1899,The Road,2009,R,111,75,8.0,True
1900,Alvin and the Chipmunks: The Squeakquel,2009,PG,88,21,219.3,True
1901,Up in the Air,2009,R,109,91,83.8,True
1902,Nine,2009,PG-13,118,37,19.6,True
1903,It's Complicated,2009,R,120,57,112.7,True
1904,Sherlock Holmes,2009,PG-13,128,70,208.7,True
1905,The Young Victoria,2009,PG,105,76,10.9,True
1906,Daybreakers,2009,R,98,67,30.0,True
1907,Youth in Revolt,2009,R,90,66,15.2,True
1908,Black Dynamite,2009,R,84,85,0.1,True
1909,The Lovely Bones,2009,PG-13,135,31,44.0,True
1910,To Save a Life,2009,PG-13,120,33,3.7,True
1911,An Education,2009,PG-13,100,94,12.5,True
1912,Crazy Heart,2009,R,112,91,38.3,True
1913,A Single Man,2009,R,99,85,9.1,True
1914,The Good Guy,2009,R,90,35,0.0347,True
1915,Brooklyn's Finest,2009,R,132,43,26.7,True
1916,Ondine,2009,PG-13,111,70,0.5,True
1917,Chloe,2009,R,96,51,1.8,True
1918,Life During Wartime,2009,R,98,69,0.3,True
1919,The Perfect Game,2009,PG,118,57,1.0,True
1920,Oceans,2009,G,84,81,19.0,True
1921,The Joneses,2009,R,96,62,1.0,True
1922,City Island,2009,PG-13,104,81,6.7,True
1923,Cold Souls,2009,PG-13,101,74,0.7,True
1924,Princess Kaiulani,2009,PG,97,18,0.9,True
1925,Splice,2009,R,104,74,17.0,True
1926,The City of Your Final Destination,2009,PG-13,117,38,0.5,True
1927,Solitary Man,2009,R,90,81,4.4,True
1928,Mother and Child,2009,R,125,79,1.1,True
1929,The Maiden Heist,2009,PG-13,90,0,0.5,True
1930,Middle Men,2009,R,105,40,0.7,True
1931,Get Low,2009,PG-13,103,84,9.2,True
1932,Leaves of Grass,2009,R,105,59,0.068,True
1933,Like Dandelion Dust,2009,PG-13,100,80,0.4,True
1934,World's Greatest Dad,2009,R,99,89,0.2,True
1935,Case 39,2009,R,109,22,13.2,True
1936,Waking Sleeping Beauty,2009,PG,86,71,0.0331,True
1937,The Other Woman,2009,R,102,39,0.0206,True
1938,Chain Letter,2009,R,96,23,0.1,True
1939,Oy Vey! My Son Is Gay!!,2009,PG-13,90,0,0.0872,True
1940,I Love You Phillip Morris,2009,R,98,72,2.0,True
1941,Down for Life,2009,R,92,0,0.0396,True
1942,(Untitled),2009,R,96,65,0.2,True
1943,The Mighty Macs,2009,G,99,46,1.9,True
1944,Tanner Hall,2009,R,96,12,0.005,True
1945,I'm Not Jesus Mommy,2010,R,89,0,0.0053,True
1946,Immigration Tango,2010,R,92,7,0.0238,True
1947,Leonie,2010,PG-13,102,42,0.0537,True
1948,Passion Play,2010,R,94,3,0.0021,True
1949,Smash His Camera,2010,PG-13,87,80,0.0024,True
1950,Dumbstruck,2010,PG,85,71,0.015,True
1951,Crazy on the Outside,2010,PG-13,96,8,0.0644,True
1952,Leap Year,2010,PG,100,21,25.9,True
1953,The Book of Eli,2010,R,118,48,94.3,True
1954,The Spy Next Door,2010,PG,94,12,24.3,True
1955,Tooth Fairy,2010,PG,101,18,58.6,True
1956,Extraordinary Measures,2010,PG,106,28,11.9,True
1957,Legion,2010,R,100,19,40.2,True
1958,The Tillman Story,2010,R,94,93,0.8,True
1959,The Dry Land,2010,R,92,61,0.0074,True
1960,8: The Mormon Proposition,2010,R,80,63,0.0999,True
1961,Edge of Darkness,2010,R,117,56,43.3,True
1962,Preacher's Kid,2010,PG-13,110,50,0.4,True
1963,When in Rome,2010,PG-13,91,17,32.6,True
1964,Dear John,2010,PG-13,108,29,79.6,True
1965,From Paris with Love,2010,R,92,37,24.0,True
1966,Percy Jackson & the Olympians: The Lightning Thief,2010,PG,118,49,86.7,True
1967,Valentine's Day,2010,PG-13,125,18,110.0,True
1968,The Wolfman,2010,R,103,34,61.9,True
1969,Shutter Island,2010,R,138,68,125.0,True
1970,Blood Done Sign My Name,2010,PG-13,128,50,0.0827,True
1971,Cop Out,2010,R,107,19,44.0,True
1972,The Crazies,2010,R,101,71,38.2,True
1973,"Lebanon, Pa.",2010,PG-13,100,50,0.0447,True
1974,Alice in Wonderland,2010,PG,108,51,319.3,True
1975,She's Out of My League,2010,R,104,58,28.7,True
1976,Remember Me,2010,PG-13,113,27,18.2,True
1977,Our Family Wedding,2010,PG-13,103,13,18.6,True
1978,Green Zone,2010,R,115,53,33.1,True
1979,Elektra Luxx,2010,R,100,28,0.0108,True
1980,The Runaways,2010,R,106,68,2.0,True
1981,The Bounty Hunter,2010,PG-13,110,13,56.0,True
1982,Diary of a Wimpy Kid,2010,PG,94,53,64.0,True
1983,Repo Men,2010,R,111,22,13.2,True
1984,Frozen,2010,R,93,62,0.1,True
1985,Hot Tub Time Machine,2010,R,101,63,48.9,True
1986,How to Train Your Dragon,2010,PG,98,98,217.4,True
1987,Greenberg,2010,R,107,75,2.3,True
1988,The Last Song,2010,PG,107,20,42.4,True
1989,Meet Monica Velour,2010,R,98,48,0.0316,True
1990,Why Did I Get Married Too?,2010,PG-13,121,26,48.5,True
1991,Clash of the Titans,2010,PG-13,106,28,163.2,True
1992,Date Night,2010,PG-13,88,67,98.7,True
1993,Letters to God,2010,PG,110,25,1.1,True
1994,The Extraordinary Adventures of Adèle Blanc-Sec,2010,PG,107,83,0.1,True
1995,Death at a Funeral,2010,R,92,41,16.0,True
1996,Kick-Ass,2010,R,117,76,20.0,True
1997,Redemption Road,2010,PG-13,95,57,0.0258,True
1998,The Losers,2010,PG-13,97,49,23.0,True
1999,The Back-up Plan,2010,PG-13,106,18,37.5,True
2000,Every Day,2010,R,93,33,0.0099,True
2001,Furry Vengeance,2010,PG,92,8,16.0,True
2002,A Nightmare on Elm Street,2010,R,95,15,62.0,True
2003,Iron Man 2,2010,PG-13,124,72,312.1,True
2004,Just Wright,2010,PG,100,45,21.5,True
2005,Letters to Juliet,2010,PG,105,40,53.0,True
2006,Robin Hood,2010,PG-13,140,43,105.2,True
2007,MacGruber,2010,R,90,47,8.0,True
2008,Shrek Forever After,2010,PG,93,58,238.3,True
2009,The Romantics,2010,PG-13,95,15,0.1,True
2010,Sex and the City 2,2010,R,146,15,95.3,True
2011,Prince of Persia: The Sands of Time,2010,PG-13,116,36,90.8,True
2012,Get Him to the Greek,2010,R,109,73,60.9,True
2013,Marmaduke,2010,PG,87,9,33.6,True
2014,Killers,2010,PG-13,100,11,47.0,True
2015,The Killer Inside Me,2010,R,109,55,0.2,True
2016,The A-Team,2010,PG-13,117,47,77.2,True
2017,The Karate Kid,2010,PG,140,66,176.6,True
2018,Please Give,2010,R,90,86,4.0,True
2019,Toy Story 3,2010,G,103,99,415.0,True
2020,Jonah Hex,2010,PG-13,81,12,10.5,True
2021,Knight and Day,2010,PG-13,109,52,76.4,True
2022,Grown Ups,2010,PG-13,102,10,162.0,True
2023,The Twilight Saga: Eclipse,2010,PG-13,124,49,300.5,True
2024,The Last Airbender,2010,PG,103,6,131.6,True
2025,Joan Rivers: A Piece of Work,2010,R,84,91,2.9,True
2026,Despicable Me,2010,PG,95,81,251.5,True
2027,Predators,2010,R,107,64,52.0,True
2028,The Sorcerer's Apprentice,2010,PG,109,41,63.1,True
2029,Cyrus,2010,R,91,80,7.5,True
2030,Inception,2010,PG-13,148,86,292.6,True
2031,Winter's Bone,2010,R,100,94,6.5,True
2032,Standing Ovation,2010,PG,105,6,0.5,True
2033,Salt,2010,PG-13,100,62,118.3,True
2034,Ramona and Beezus,2010,G,103,70,26.2,True
2035,Cats & Dogs: The Revenge of Kitty Galore,2010,PG,82,14,43.6,True
2036,Dinner for Schmucks,2010,PG-13,114,42,73.0,True
2037,Charlie St. Cloud,2010,PG-13,99,27,31.1,True
2038,The Kids Are All Right,2010,R,106,93,20.8,True
2039,Step Up 3D,2010,PG-13,107,46,42.4,True
2040,Restrepo,2010,R,93,96,1.3,True
2041,The Other Guys,2010,PG-13,107,79,119.2,True
2042,The Wildest Dream,2010,PG,94,76,0.9,True
2043,Twelve,2010,R,93,3,0.2,True
2044,Scott Pilgrim vs. the World,2010,PG-13,112,82,31.5,True
2045,The Expendables,2010,R,103,41,103.0,True
2046,Eat Pray Love,2010,PG-13,133,36,80.6,True
2047,Vampires Suck,2010,PG-13,82,5,36.7,True
2048,Piranha 3D,2010,R,88,73,25.0,True
2049,The Switch,2010,PG-13,101,51,27.8,True
2050,Lottery Ticket,2010,PG-13,99,34,24.7,True
2051,Nanny McPhee Returns,2010,PG,109,76,29.0,True
2052,The Last Exorcism,2010,PG-13,87,72,41.0,True
2053,Takers,2010,PG-13,107,28,57.7,True
2054,Howl,2010,R,84,63,0.6,True
2055,The American,2010,R,105,66,35.6,True
2056,Freakonomics,2010,PG-13,85,65,0.1,True
2057,Machete,2010,R,105,72,26.6,True
2058,Going the Distance,2010,R,102,53,17.8,True
2059,Legendary,2010,PG-13,107,17,0.2,True
2060,Flipped,2010,PG,90,55,1.8,True
2061,Resident Evil: Afterlife,2010,R,97,23,60.1,True
2062,I'm Still Here,2010,R,108,53,0.4,True
2063,Easy A,2010,PG-13,92,85,58.4,True
2064,Alpha and Omega,2010,PG,88,16,25.1,True
2065,The Town,2010,R,125,93,92.2,True
2066,Legend of the Guardians: The Owls of Ga'Hoole,2010,PG,97,50,55.7,True
2067,Wall Street: Money Never Sleeps,2010,PG-13,133,55,52.5,True
2068,You Again,2010,PG,105,17,25.7,True
2069,The Virginity Hit,2010,R,86,29,0.5,True
2070,The Social Network,2010,PG-13,120,96,96.9,True
2071,Catfish,2010,PG-13,87,80,3.2,True
2072,Let Me In,2010,R,116,88,12.1,True
2073,Life as We Know It,2010,PG-13,114,28,53.4,True
2074,As Good as Dead,2010,R,100,0,0.0015,True
2075,Secretariat,2010,PG,123,64,59.7,True
2076,It's Kind of a Funny Story,2010,PG-13,101,58,6.4,True
2077,My Soul to Take,2010,R,107,9,14.6,True
2078,Ghetto Physics,2010,R,94,42,0.0101,True
2079,RED,2010,PG-13,111,71,90.4,True
2080,Jackass 3D,2010,R,94,65,117.2,True
2081,Buried,2010,R,95,87,1.0,True
2082,Never Let Me Go,2010,R,103,71,2.4,True
2083,Under the Boardwalk: The Monopoly Story,2010,G,88,85,0.0051,True
2084,I Want Your Money,2010,PG,92,0,0.4,True
2085,Exporting Raymond,2010,PG,86,71,0.0839,True
2086,Paranormal Activity 2,2010,R,91,58,84.7,True
2087,Hereafter,2010,PG-13,129,46,32.7,True
2088,Stone,2010,R,105,50,1.8,True
2089,You Will Meet a Tall Dark Stranger,2010,R,98,46,3.2,True
2090,Waiting for 'Superman',2010,PG,111,89,6.4,True
2091,Saw 3D: The Final Chapter,2010,R,90,9,45.7,True
2092,Hatchet II,2010,R,85,36,0.0526,True
2093,For Colored Girls,2010,R,133,32,37.7,True
2094,Conviction,2010,R,107,67,6.8,True
2095,Due Date,2010,R,95,40,100.4,True
2096,Megamind,2010,PG,95,72,148.2,True
2097,Morning Glory,2010,PG-13,107,56,31.0,True
2098,Skyline,2010,PG-13,97,15,12.0,True
2099,Unstoppable,2010,PG-13,98,86,81.6,True
2100,Inside Job,2010,PG-13,105,98,4.3,True
2101,Senna,2010,PG-13,106,92,1.6,True
2102,Brotherhood,2010,R,76,54,0.0195,True
2103,Harry Potter and the Deathly Hallows: Part 1,2010,PG-13,146,78,295.0,True
2104,Queen of the Lot,2010,R,120,29,0.2,True
2105,The Next Three Days,2010,PG-13,133,52,21.1,True
2106,The Way,2010,PG-13,123,82,4.4,True
2107,Tangled,2010,PG,100,90,200.8,True
2108,Love & Other Drugs,2010,R,112,49,32.4,True
2109,Burlesque,2010,PG-13,119,36,39.4,True
2110,Faster,2010,R,98,43,23.2,True
2111,London Boulevard,2010,R,103,33,0.0105,True
2112,Fair Game,2010,PG-13,108,79,9.5,True
2113,Night Catches Us,2010,R,90,81,0.0753,True
2114,All Good Things,2010,R,101,33,0.6,True
2115,Tucker and Dale vs. Evil,2010,R,89,84,0.2,True
2116,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,PG,113,49,104.4,True
2117,The Tourist,2010,PG-13,103,20,67.6,True
2118,Black Swan,2010,R,108,87,107.0,True
2119,TRON: Legacy,2010,PG,125,51,172.1,True
2120,How Do You Know,2010,PG-13,121,32,30.2,True
2121,Yogi Bear,2010,PG,80,13,100.2,True
2122,The Fighter,2010,R,116,91,93.6,True
2123,Little Fockers,2010,PG-13,98,10,148.4,True
2124,True Grit,2010,PG-13,110,96,171.0,True
2125,Holy Rollers,2010,R,89,51,0.3,True
2126,Gulliver's Travels,2010,PG,85,21,42.8,True
2127,The King's Speech,2010,R,118,94,138.8,True
2128,The Last Godfather,2010,PG-13,100,0,0.2,True
2129,Jack Goes Boating,2010,R,89,68,0.5,True
2130,Love Ranch,2010,R,117,12,0.1,True
2131,The Tempest,2010,PG-13,110,30,0.3,True
2132,Country Strong,2010,PG-13,117,22,20.2,True
2133,Henry's Crime,2010,R,108,40,0.1,True
2134,I Spit on Your Grave,2010,R,108,34,0.0924,True
2135,Somewhere,2010,R,97,71,1.8,True
2136,The Way Back,2010,PG-13,133,74,2.7,True
2137,The Extra Man,2010,R,108,42,0.5,True
2138,Rabbit Hole,2010,PG-13,91,86,2.2,True
2139,127 Hours,2010,R,94,93,18.3,True
2140,Waiting for Forever,2010,PG-13,95,6,0.021,True
2141,Vanishing on 7th Street,2010,R,92,50,0.0222,True
2142,The Company Men,2010,R,104,67,4.4,True
2143,Last Night,2010,R,93,50,0.1,True
2144,The Grace Card,2010,PG-13,101,35,2.4,True
2145,Happythankyoumoreplease,2010,R,100,40,0.2,True
2146,Client 9: The Rise and Fall of Eliot Spitzer,2010,R,117,91,0.2,True
2147,Submarine,2010,R,97,86,0.5,True
2148,Peep World,2010,R,79,23,0.0109,True
2149,The 5th Quarter,2010,PG,90,50,0.4,True
2150,Insidious,2010,PG-13,103,66,54.0,True
2151,Road to Nowhere,2010,R,121,80,0.0403,True
2152,The Conspirator,2010,PG-13,122,55,11.5,True
2153,Meek's Cutoff,2010,PG,104,85,1.0,True
2154,Trust,2010,R,106,78,0.1,True
2155,Dylan Dog: Dead of Night,2010,PG-13,107,8,1.2,True
2156,Sympathy for Delicious,2010,R,96,29,0.0131,True
2157,Harvest,2010,R,102,73,0.0241,True
2158,The Perfect Host,2010,R,93,44,0.0483,True
2159,Skateland,2010,PG-13,96,38,0.0111,True
2160,Bloodworth,2010,R,105,50,0.0096,True
2161,Cost of a Soul,2010,R,107,27,0.0254,True
2162,Cool It,2010,PG,87,51,0.0627,True
2163,Rejoice and Shout,2010,PG,115,76,0.1,True
2164,Beginners,2010,R,105,84,5.8,True
2165,Super,2010,R,96,48,0.3,True
2166,Wrecked,2010,R,91,46,0.0048,True
2167,Ceremony,2010,R,89,40,0.0217,True
2168,Stake Land,2010,R,98,75,0.0185,True
2169,Cherry,2010,R,99,60,0.0111,True
2170,The First Grader,2010,PG-13,103,59,0.3,True
2171,Countdown to Zero,2010,PG,91,81,0.3,True
2172,Hesher,2010,R,106,54,0.4,True
2173,Amigo,2010,R,124,62,0.2,True
2174,Dirty Girl,2010,R,90,27,0.0536,True
2175,A Little Help,2010,R,109,41,0.0858,True
2176,Don't Be Afraid of the Dark,2010,R,99,58,24.0,True
2177,The Debt,2010,R,113,77,31.1,True
2178,Cave of Forgotten Dreams,2010,G,90,96,5.2,True
2179,Everything Must Go,2010,R,97,75,2.7,True
2180,The Whistleblower,2010,R,112,74,1.1,True
2181,Beautiful Boy,2010,R,100,69,0.0772,True
2182,Tabloid,2010,R,87,91,0.7,True
2183,Welcome to the Rileys,2010,R,110,55,0.2,True
2184,Vidal Sassoon: The Movie,2010,PG,90,59,0.0852,True
2185,I Kissed a Vampire,2010,PG,91,0,0.0014,True
2186,Virginia,2010,R,111,4,0.0111,True
2187,Main Street,2010,PG,92,13,0.0016,True
2188,High School,2010,R,99,27,0.0827,True
2189,Morning,2010,R,95,45,0.0029,True
2190,Radio Free Albemuth,2010,R,111,36,0.2,True
2191,Bringing Up Bobby,2011,PG-13,93,17,0.005,True
2192,Restless City,2011,R,80,45,0.0081,True
2193,The Last Mountain,2011,PG,95,80,0.1,True
2194,Gun Hill Road,2011,R,86,62,0.1,True
2195,The Details,2011,R,91,46,0.0636,True
2196,Down the Shore,2011,R,93,50,0.0048,True
2197,Season of the Witch,2011,PG-13,95,9,24.8,True
2198,The Dilemma,2011,PG-13,111,24,48.4,True
2199,The Green Hornet,2011,PG-13,119,43,98.8,True
2200,Pariah,2011,R,86,93,0.8,True
2201,"Connected: An Autoblogography About Love, Death & Technology",2011,PG,82,36,0.0133,True
2202,No Strings Attached,2011,R,108,48,70.6,True
2203,Little Birds,2011,R,94,53,0.0166,True
2204,Thin Ice,2011,R,93,69,0.8,True
2205,Life in a Day,2011,PG-13,95,80,0.2,True
2206,The Mechanic,2011,R,93,53,29.1,True
2207,From Prada to Nada,2011,PG-13,107,21,3.0,True
2208,The Rite,2011,PG-13,114,21,33.0,True
2209,Sanctum,2011,R,108,30,23.1,True
2210,The Roommate,2011,PG-13,91,4,37.3,True
2211,Gnomeo & Juliet,2011,G,84,55,99.8,True
2212,Justin Bieber: Never Say Never,2011,G,105,64,73.0,True
2213,The Eagle,2011,PG-13,114,39,19.5,True
2214,Just Go with It,2011,PG-13,117,19,103.0,True
2215,The Last Lions,2011,PG,88,87,0.6,True
2216,"Big Mommas: Like Father, Like Son",2011,PG-13,107,5,37.9,True
2217,I Am Number Four,2011,PG-13,109,33,55.1,True
2218,Drive Angry,2011,R,104,45,10.7,True
2219,Hall Pass,2011,R,105,34,45.0,True
2220,Elevate,2011,PG,81,73,0.0035,True
2221,Take Me Home Tonight,2011,R,97,28,6.9,True
2222,Rango,2011,PG,107,87,123.2,True
2223,Beastly,2011,PG-13,86,21,27.9,True
2224,The Adjustment Bureau,2011,PG-13,106,72,62.5,True
2225,Battle Los Angeles,2011,PG-13,116,35,83.5,True
2226,Red Riding Hood,2011,PG-13,100,10,37.7,True
2227,Mars Needs Moms,2011,PG,88,37,21.4,True
2228,The FP,2011,R,82,48,0.0406,True
2229,American Animal,2011,R,95,59,0.0059,True
2230,Paul,2011,R,104,71,37.4,True
2231,The Lincoln Lawyer,2011,R,118,83,58.0,True
2232,Cedar Rapids,2011,R,87,86,6.9,True
2233,Limitless,2011,PG-13,105,70,79.2,True
2234,Sucker Punch,2011,PG-13,110,23,36.4,True
2235,There Be Dragons,2011,PG-13,122,11,1.1,True
2236,Diary of a Wimpy Kid: Rodrick Rules,2011,PG,99,48,52.7,True
2237,Hop,2011,PG,95,25,108.0,True
2238,Source Code,2011,PG-13,93,92,54.7,True
2239,Restless,2011,PG-13,91,36,0.2,True
2240,Hanna,2011,PG-13,111,71,40.2,True
2241,Your Highness,2011,R,102,27,21.6,True
2242,Arthur,2011,PG-13,110,26,33.0,True
2243,Soul Surfer,2011,PG,106,46,43.9,True
2244,Born to Be Wild,2011,G,40,98,24.2,True
